time="2026-09-17T09:01:28Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
time="2026-09-17T09:01:28Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.hardware.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
api-gateway-1  | /docker-entrypoint.sh: /docker-entrypoint.d/ is not empty, will attempt to perform configuration
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Mezz0 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Mezz0/Power HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Node0 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Node0/Power HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Node1 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Node1/Power HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Managers HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Managers/BMC HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Managers/MCU0 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/ResetActionInfo HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Node0/Controls HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:root:PowerAPI init called
x1000c0s7b0-1                   | INFO:root:PowerAPI GET called
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Node0/Controls/NodePowerLimit HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Node0/Power HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Node0/NetworkAdapters HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Node0/NetworkAdapters/HPCNet0 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/EthernetInterfaces HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/EthernetInterfaces/HPCNet0 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/EthernetInterfaces/ManagementEthernet HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Processors HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Processors/CPU0 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Processors/CPU1 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM0 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM2 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM6 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM9 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM12 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM1 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM7 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM10 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM4 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM8 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM11 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM15 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM3 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM5 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM13 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node0/Memory/DIMM14 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/ResetActionInfo HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Node1/Controls HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:root:PowerAPI init called
x1000c0s7b0-1                   | INFO:root:PowerAPI GET called
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Node1/Controls/NodePowerLimit HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Node1/Power HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Node1/NetworkAdapters HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Chassis/Node1/NetworkAdapters/HPCNet0 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/EthernetInterfaces HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/EthernetInterfaces/HPCNet0 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/EthernetInterfaces/ManagementEthernet HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Processors HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Processors/CPU0 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Processors/CPU1 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM0 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM5 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM9 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM14 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM1 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM8 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM12 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM2 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM4 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM6 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM7 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM10 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM15 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM3 HTTP/1.1" 200 -
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM11 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.34 - - [17/Sep/2026 09:00:05] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x1000c0s3b1-1                   | INFO:werkzeug:172.18.0.34 - - [17/Sep/2026 08:35:04] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x1000c0s3b1-1                   | INFO:root:SubscriptionAPI init called
x3000c0s6b0-1                   | INFO:root:SubscriptionAPI init called
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:30:46] "GET /redfish/v1/Systems/Node1/Memory/DIMM13 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:root:SubscriptionAPI GET called
x1000c0s7b0-1                   | INFO:werkzeug:172.18.0.29 - - [17/Sep/2026 08:31:08] "GET /redfish/v1/Systems/Node0 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.34 - - [17/Sep/2026 09:00:05] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x1000c0s4b0-1                   | INFO:werkzeug:172.18.0.29 - - [17/Sep/2026 08:41:41] "GET /redfish/v1/Systems/Node0 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.34 - - [17/Sep/2026 09:00:05] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:root:SubscriptionCollectionAPI init called
x3000c0s6b0-1                   | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.34 - - [17/Sep/2026 09:00:05] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:root:SubscriptionAPI init called
x3000c0s6b0-1                   | INFO:root:SubscriptionAPI GET called
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.34 - - [17/Sep/2026 09:00:05] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.34 - - [17/Sep/2026 09:00:05] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:root:SubscriptionAPI init called
x3000c0s6b0-1                   | INFO:root:SubscriptionAPI GET called
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.34 - - [17/Sep/2026 09:00:05] "GET /redfish/v1/EventService/Subscriptions/2 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.34 - - [17/Sep/2026 09:00:05] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.29 - - [17/Sep/2026 09:00:16] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.29 - - [17/Sep/2026 09:00:16] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.29 - - [17/Sep/2026 09:00:46] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.29 - - [17/Sep/2026 09:00:46] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.29 - - [17/Sep/2026 09:01:16] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.29 - - [17/Sep/2026 09:01:16] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:26] "[32mGET /redfish/v1 HTTP/1.1[0m" 308 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:26] "GET /redfish/v1/ HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:26] "GET /redfish/v1/AccountService HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:26] "GET /redfish/v1/SessionService HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:root:EventServiceAPI init called
x3000c0s6b0-1                   | INFO:root:EventServiceAPI GET called
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:26] "GET /redfish/v1/EventService HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:26] "GET /redfish/v1/TaskService HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:26] "GET /redfish/v1/UpdateService HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:26] "GET /redfish/v1/Chassis HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:26] "GET /redfish/v1/Chassis/1 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:26] "GET /redfish/v1/Chassis/1/Power HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:26] "GET /redfish/v1/Chassis/EnclosureChassis HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:26] "GET /redfish/v1/Managers HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:26] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Managers/1/EthernetInterfaces HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Managers/1/EthernetInterfaces/1 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Managers/1/EthernetInterfaces/2 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Managers/1/EthernetInterfaces/3 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Power HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Power/AccPowerService HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:root:AccPowerServiceAPI init called
x3000c0s6b0-1                   | INFO:root:AccPowerServiceAPI GET called
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Power/AccPowerService/PowerLimit HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/11 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/12 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/16 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/3 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/6 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/7 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/13 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/14 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/15 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/17 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/19 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/2 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/22 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/24 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/1 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/18 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/20 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/23 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/4 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/5 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/8 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/9 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/10 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Chassis/1/Devices/21 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems/1/EthernetInterfaces HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems/1/EthernetInterfaces/3 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems/1/EthernetInterfaces/4 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems/1/EthernetInterfaces/1 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems/1/EthernetInterfaces/2 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems/1/Processors HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems/1/Processors/1 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems/1/Processors/2 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems/1/Memory HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems/1/Memory/proc1dimm2 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems/1/Memory/proc1dimm9 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems/1/Memory/proc1dimm16 HTTP/1.1" 200 -
x3000c0s6b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 09:01:27] "GET /redfish/v1/Systems/1/Memory/proc2dimm16 HTTP/1.1" 200 -
x1000c0s2b0-1                   | INFO:werkzeug:172.18.0.42 - - [17/Sep/2026 08:41:52] "GET /redfish/v1/Systems/Node0/Memory/DIMM6 HTTP/1.1" 200 -
cray-bss-1                      |       "hostname": "",
cray-bss-1                      |       "fqdn": ""
